Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
PRD02531,Smartwatch,Samsung,Galaxy Watch5 Pro,Electronics,469.68,390.75,No,4.3,Damaged item,1c370bfe-528d-4f9a-8f71-30c7f27f94be,50,Male,Nancyborough,2024-11-29,Credit Card,Yes,Garmin,Venu 2,70,3.1,No,30,Battery drains fast,NEGATIVE,0.9996194839477539,NEGATIVE,0.7297149896621704
PRD17747,Dress,Adidas,Adidas Originals 3-Stripes Dress,Electronics,414.66,371.51,No,4.4,Packaging issue,edfd778d-bc13-4a57-b5b2-f3e99edca92c,20,Female,Beckyview,2024-11-29,Credit Card,No,Nike,Sportswear Dress,90,4.5,Yes,40,Packaging issue,NEGATIVE,0.9910193085670471,NEGATIVE,0.9910193085670471
PRD08271,Sofa Cover,Ikea,EKTORP Sofa Cover,Electronics,148.23,126.94,No,3.6,Battery drains fast,64b5baa3-6dc0-4716-a396-4a8abaecaf13,42,Female,Joshuafurt,2024-12-28,Debit Card,Yes,Home Centre,Quilted Protector,70,3.2,Yes,20,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD15080,Shampoo,Sephora,Sephora Daily Smooth Shampoo,Beauty,30.51,27.73,No,3.6,Value for money (positive),766a7ae1-ccd9-4aea-b65f-9d9555bb8804,51,Male,New Anthonyport,2024-08-15,Debit Card,Yes,Pantene,Pro-V,70,4.5,Yes,10,Durable product,POSITIVE,0.9998134970664978,POSITIVE,0.9998296499252319
PRD13625,Smartphone,LG,LG Series X1,Electronics,326.61,262.71,No,4.4,Low quality,d68aecb7-e80a-4cda-b00e-a285603c6da7,53,Male,Stephanietown,2024-09-28,Cash on Delivery,No,Samsung,Galaxy Z Flip5,60,3.9,Yes,10,Durable product,NEGATIVE,0.9997710585594177,POSITIVE,0.9998296499252319
PRD30639,Cookware,Philips,Viva Collection Airfryer,Electronics,51.17,43.39,No,3.9,Durable product,8a14f5d5-0c29-401a-9465-384c0e767b7a,35,Female,Theresaside,2024-02-15,UPI,Yes,Hawkins,Futura,50,3.0,Yes,10,Damaged item,POSITIVE,0.9998296499252319,NEGATIVE,0.9996194839477539
PRD30441,Face Cream,L'Oreal,Revitalift Day Cream,Beauty,538.05,493.84,Yes,3.4,Usability issue,55d3ee6b-4a19-4243-a94e-6bdbeba7b524,55,Male,Barnetthaven,2024-02-24,Cash on Delivery,Yes,Lakme,Absolute Argan Oil,60,4.5,No,10,Slow delivery,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997106194496155
PRD36057,Lipstick,Sephora,Sephora Collection Cream Lip Stain,Beauty,289.61,275.19,No,3.7,Battery drains fast,7ee01031-7f92-4662-a80a-56fc220b7818,48,Female,Chamberstown,2024-05-12,Debit Card,No,Maybelline,Color Sensational,70,4.3,No,30,Heating problem,NEGATIVE,0.7297149896621704,NEGATIVE,0.9961709380149841
PRD42652,Jeans,Adidas,Adidas Denim Straight,Electronics,34.21,28.36,Yes,3.9,Slow delivery,55f8b4e9-eb2e-4839-955e-1751654e981e,54,Female,Adamview,2024-06-02,Debit Card,Yes,Lee,Rider,90,3.8,No,42,Usability issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.8492327928543091
PRD36804,T-Shirt,Adidas,Own The Run Tee,Clothing,218.56,196.93,Yes,4.2,Packaging issue,0e7a7817-da56-47c5-a7b8-fa429ebdc948,50,Male,South Megan,2024-04-20,UPI,Yes,Under Armour,Tech Tee,70,3.7,Yes,45,Durable product,NEGATIVE,0.9910193085670471,POSITIVE,0.9998296499252319
PRD48225,Dress,Adidas,Adidas Originals 3-Stripes Dress,Electronics,509.52,468.99,No,3.7,Heating problem,ebd4359f-72a7-4e3d-b72a-4bf98eced7f6,33,Male,New Sandrafort,2024-09-02,Debit Card,Yes,Zara,Printed Midi Dress,70,3.8,No,45,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD29227,Perfume,L'Oreal,L'Oreal Eau de Cologne Fresh,Beauty,465.62,382.55,Yes,3.5,Durable product,a98bb685-9d70-4f5c-9edf-7e3a6c65a175,56,Other,Millerville,2024-05-20,Credit Card,No,MarketBrand,Perfume Pro Series,70,3.5,No,20,Heating problem,POSITIVE,0.9998296499252319,NEGATIVE,0.9961709380149841
PRD05634,Smartphone,Samsung,Galaxy S23 Ultra,Electronics,275.54,234.56,No,3.8,Heating problem,7c466522-c0e3-464e-ab99-56afdafa081c,21,Male,Scottborough,2024-05-05,Credit Card,No,Huawei,Nova 11,60,4.2,Yes,20,Satisfied customer,NEGATIVE,0.9961709380149841,POSITIVE,0.9997509121894836
PRD05988,Headphones,LG,LG TONE Free T90,Electronics,254.64,209.58,No,4.6,Satisfied customer,d022cb89-da12-423f-ac7c-951ebcf1c36e,41,Female,West Sarah,2025-01-05,Credit Card,No,Philips,SHP9500,70,3.6,No,10,Durable product,POSITIVE,0.9997509121894836,POSITIVE,0.9998296499252319
PRD48064,Face Cream,Sephora,Sephora Super Hydrator,Beauty,352.75,323.04,No,4.0,Battery drains fast,7053491d-318e-423d-8481-0496eb0e97ec,40,Other,East Jennifer,2024-06-05,Cash on Delivery,No,L'Oreal,Revitalift,70,4.3,No,30,Damaged item,NEGATIVE,0.7297149896621704,NEGATIVE,0.9996194839477539
PRD01813,Face Cream,L'Oreal,Hydra Genius,Beauty,332.27,283.81,No,3.5,Satisfied customer,34b7a758-3c7d-4ff8-927e-2e7d817ac056,52,Male,Morganmouth,2024-11-09,Debit Card,Yes,Lakme,Peach Milk,70,4.2,No,20,Value for money (positive),POSITIVE,0.9997509121894836,POSITIVE,0.9998134970664978
PRD27579,Lamp,Philips,SHP LED Desk Lamp,Electronics,366.13,294.64,No,3.9,Durable product,f84daff9-090c-4e1e-8c8d-85387a9f16ec,56,Other,Port Cristinaton,2024-10-22,Debit Card,No,Panasonic,Desk Lamp SQ-LD221,60,4.2,No,20,Value for money (positive),POSITIVE,0.9998296499252319,POSITIVE,0.9998134970664978
PRD16824,Headphones,Samsung,Galaxy Buds FE,Electronics,423.57,399.3,No,4.0,Usability issue,891a6017-e211-4eb0-b85c-bc9921c16f4b,26,Female,Calvinview,2025-01-12,UPI,Yes,Bose,Sport Earbuds,70,4.1,Yes,10,Satisfied customer,NEGATIVE,0.8492327928543091,POSITIVE,0.9997509121894836
PRD03929,Lipstick,Sephora,Sephora Rouge Satin,Beauty,203.65,163.82,No,3.4,Damaged item,0b2f771e-4806-42a1-9cf2-2b0f9d953d3d,52,Female,Christopherfurt,2024-04-19,Credit Card,Yes,Revlon,Super Lustrous,50,3.5,Yes,10,Battery drains fast,NEGATIVE,0.9996194839477539,NEGATIVE,0.7297149896621704
PRD37287,Dress,Nike,Nike Tech Fleece Dress,Electronics,205.93,172.12,No,4.6,Usability issue,14183560-78c0-4eeb-980a-83051aa3c8ec,27,Female,Lake Gregoryshire,2024-09-21,UPI,Yes,Zara,Printed Midi Dress,70,3.9,No,30,Heating problem,NEGATIVE,0.8492327928543091,NEGATIVE,0.9961709380149841
PRD25046,Cookware,Philips,Viva Collection Airfryer,Electronics,174.46,163.16,No,4.0,Durable product,c2150019-2762-4771-b594-b031ce46fcd6,58,Female,Mariaview,2024-08-05,UPI,No,Hawkins,Futura,50,3.7,No,20,Satisfied customer,POSITIVE,0.9998296499252319,POSITIVE,0.9997509121894836
PRD15728,Jacket,Puma,RTG Training Jacket,Clothing,461.4,384.29,No,4.4,Battery drains fast,c0617064-c419-41d9-a0a3-d7958b3514d6,18,Other,Dariusmouth,2024-03-13,Debit Card,Yes,Levi's,Sherpa Trucker,70,3.7,Yes,10,Battery drains fast,NEGATIVE,0.7297149896621704,NEGATIVE,0.7297149896621704
PRD29601,Cookware,Whirlpool,Whirlpool Ceramic Cook Set,Electronics,480.57,414.81,Yes,3.3,Usability issue,81f41d5b-6551-403e-b6f0-9762973548ca,23,Male,Port Gregoryburgh,2024-07-26,UPI,No,Philips,Viva Airfryer,60,3.5,No,20,Packaging issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.9910193085670471
PRD10431,Headphones,Apple,AirPods Pro (2nd gen),Electronics,25.37,23.6,No,3.8,Satisfied customer,ab9c34f8-d574-41af-843f-9bb0b7a3179f,50,Other,South Joshuaburgh,2024-05-07,Cash on Delivery,Yes,Sony,WH-1000XM5,400,4.3,No,45,Low quality,POSITIVE,0.9997509121894836,NEGATIVE,0.9997710585594177
PRD25769,Cookware,Panasonic,Non-Stick Cookware Set,Electronics,257.16,235.87,Yes,3.9,Packaging issue,42dd2734-1430-498c-9a12-48e10241ab7a,44,Male,Brianport,2025-02-07,Debit Card,No,Philips,Viva Airfryer,60,3.2,No,30,Value for money (positive),NEGATIVE,0.9910193085670471,POSITIVE,0.9998134970664978
PRD29104,Face Cream,L'Oreal,Hydra Genius,Beauty,184.49,173.62,Yes,4.3,Low quality,815280af-63ad-4a22-a3cf-43dd6ae63f14,47,Male,South Lydiabury,2024-04-21,Cash on Delivery,No,Nivea,Soft,50,4.2,Yes,30,Heating problem,NEGATIVE,0.9997710585594177,NEGATIVE,0.9961709380149841
PRD36538,Smartphone,Apple,iPhone SE (3rd gen),Electronics,537.28,489.24,Yes,4.0,Value for money (positive),ff895cdc-3714-47ca-a61a-a67ac9fd2992,31,Male,Aaronville,2024-10-27,Debit Card,Yes,OnePlus,OnePlus 11,350,4.1,No,40,Usability issue,POSITIVE,0.9998134970664978,NEGATIVE,0.8492327928543091
PRD39329,Shampoo,Nivea,Anti-Dandruff Power,Beauty,305.55,258.54,Yes,4.2,Slow delivery,be05dc03-cc82-44dc-a96a-50da2bcb5ede,28,Female,South Robert,2024-03-13,UPI,Yes,L'Oreal,Dream Lengths,50,4.2,Yes,30,Damaged item,NEGATIVE,0.9997106194496155,NEGATIVE,0.9996194839477539
PRD35540,Jeans,Levi's,501 Original,Electronics,282.09,233.53,No,3.4,Low quality,ec4c7937-c9ed-4b73-8335-f16ebad79629,39,Other,Davidborough,2024-06-08,Debit Card,No,Tommy Jeans,Scanton,60,3.4,Yes,20,Packaging issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.9910193085670471
PRD28076,T-Shirt,Puma,Essentials Tee,Clothing,259.62,213.06,Yes,3.7,Slow delivery,0df7684d-ff22-4c90-af64-a8ff8d047154,51,Other,Rossland,2024-03-16,Cash on Delivery,No,Reebok,Workout Ready Tee,50,3.9,No,20,Durable product,NEGATIVE,0.9997106194496155,POSITIVE,0.9998296499252319
PRD17841,Laptop,Apple,MacBook Air M2,Electronics,548.07,466.52,No,4.2,Heating problem,3c406cb2-9548-4bff-bb3e-c4faea5b47a8,30,Male,New Jennifertown,2024-08-10,Debit Card,No,HP,Envy 13,400,4.5,No,35,Packaging issue,NEGATIVE,0.9961709380149841,NEGATIVE,0.9910193085670471
PRD27803,Headphones,Apple,AirPods (3rd gen),Electronics,236.19,200.3,No,4.1,Damaged item,df0e3ef5-bf9e-4a48-9115-8f4900f6bfe9,35,Male,South Leahchester,2024-06-27,Cash on Delivery,Yes,Philips,SHP9500,400,4.3,No,35,Usability issue,NEGATIVE,0.9996194839477539,NEGATIVE,0.8492327928543091
PRD07683,Curtains,Whirlpool,Whirlpool Sheer Curtain Pair,Electronics,93.93,76.91,No,3.4,Slow delivery,21447df8-057d-4ac9-a41a-8c41944e8750,27,Male,Lake Michael,2024-09-29,UPI,No,Home Centre,Thermal Curtains,60,3.3,No,10,Battery drains fast,NEGATIVE,0.9997106194496155,NEGATIVE,0.7297149896621704
PRD24280,Lamp,Panasonic,Panasonic LED 9W,Electronics,400.3,375.96,Yes,3.9,Slow delivery,f1eef33f-d2cb-4e44-84e6-4ff74f1419fc,49,Other,Dianabury,2024-05-02,UPI,Yes,Philips,Hue Go,50,3.6,Yes,30,Battery drains fast,NEGATIVE,0.9997106194496155,NEGATIVE,0.7297149896621704
PRD33071,T-Shirt,Puma,Better Cotton Tee,Clothing,323.47,278.79,Yes,4.3,Usability issue,52d3142e-4ce8-415f-ac9c-921bef6e051c,34,Other,Rebeccashire,2024-02-12,Credit Card,Yes,Reebok,Workout Ready Tee,50,4.6,Yes,30,Usability issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.8492327928543091
PRD35558,Sofa Cover,Whirlpool,Whirlpool Cotton Sofa Slipcover,Electronics,442.5,415.39,No,3.7,Low quality,92d17067-514e-417a-ae1f-9d017938df94,34,Female,South Victorton,2024-11-14,UPI,No,SureFit,Deluxe Sofa Slipcover,60,3.1,No,20,Low quality,NEGATIVE,0.9997710585594177,NEGATIVE,0.9997710585594177
PRD37190,Curtains,Panasonic,Panasonic Thermal Curtain Set,Electronics,184.22,148.93,No,4.0,Durable product,7cc3fdc7-5331-4c9d-936d-66190692bdfb,22,Female,Charlottebury,2024-12-01,Debit Card,No,Pottery Barn,Velvet Curtain,70,3.0,Yes,30,Battery drains fast,POSITIVE,0.9998296499252319,NEGATIVE,0.7297149896621704
PRD47150,Smartphone,Samsung,Galaxy Z Flip5,Electronics,352.72,300.03,No,4.4,Durable product,cb75f58a-d21d-487a-a6f5-2887923d9625,23,Female,Timothymouth,2025-01-21,Cash on Delivery,No,Xiaomi,Poco F5,50,3.8,Yes,10,Heating problem,POSITIVE,0.9998296499252319,NEGATIVE,0.9961709380149841
PRD46916,T-Shirt,Puma,Better Cotton Tee,Clothing,533.18,439.88,Yes,3.9,Battery drains fast,1f9cc824-c023-472d-af4a-1b00b850f0ce,48,Male,Johnsontown,2024-07-08,Credit Card,No,Reebok,Classic Tee,60,3.9,No,10,Usability issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.8492327928543091
PRD09802,Perfume,L'Oreal,L'Oreal Eau de Cologne Fresh,Beauty,261.51,225.41,Yes,4.2,Low quality,96b475de-25b7-45de-b59a-336243760836,19,Male,Delgadomouth,2025-01-14,Debit Card,No,MarketBrand,Perfume Pro Series,50,4.1,No,20,Usability issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.8492327928543091
PRD38801,Curtains,Philips,Philips Thermal Curtain Set,Electronics,219.01,199.67,Yes,3.3,Durable product,a52ebb0a-91b8-49b0-955d-a4517d4be811,50,Male,New Christophermouth,2024-09-20,Credit Card,Yes,Target,Room Darkening,50,4.1,Yes,20,Damaged item,POSITIVE,0.9998296499252319,NEGATIVE,0.9996194839477539
PRD24670,Jacket,Nike,Sportswear Club Fleece,Clothing,357.94,328.05,Yes,3.9,Packaging issue,a3da294a-2312-41f3-8378-991e0eb7b212,20,Other,Tonyaberg,2024-03-06,UPI,Yes,Levi's,Sherpa Trucker,50,4.1,No,20,Durable product,NEGATIVE,0.9910193085670471,POSITIVE,0.9998296499252319
PRD44234,Dress,Levi's,Levi's Utility Dress,Electronics,223.43,180.21,No,2.9,Damaged item,ae0f90a0-b673-4418-86c4-d5e0ccb11380,24,Female,Ronaldfurt,2024-05-03,Debit Card,Yes,Mango,Ruffled Dress,50,3.0,No,30,Durable product,NEGATIVE,0.9996194839477539,POSITIVE,0.9998296499252319
PRD31920,Lamp,Ikea,FADO Table Lamp,Electronics,379.52,326.65,No,2.9,Packaging issue,bc657320-8bd2-494d-9b3a-334f9ae5d0a2,49,Male,East Jennifer,2024-09-03,Cash on Delivery,Yes,Mi,Desk Lamp Pro,50,3.0,No,10,Slow delivery,NEGATIVE,0.9910193085670471,NEGATIVE,0.9997106194496155
PRD07135,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,181.56,171.66,No,3.6,Low quality,f0fefd0e-0879-4895-a930-ee81c54fedf0,35,Male,New Mary,2024-03-04,Debit Card,No,MarketBrand,Perfume Pro Series,50,3.7,Yes,10,Usability issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.8492327928543091
PRD33705,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,19.66,15.84,No,3.6,Value for money (positive),862c7ec0-c072-4147-8aea-35ee9c4be8a3,43,Female,West Amy,2024-04-17,Credit Card,Yes,Xiaomi,Mi LED Desk Lamp 1S,50,3.9,No,20,Usability issue,POSITIVE,0.9998134970664978,NEGATIVE,0.8492327928543091
PRD29661,Lamp,Panasonic,Panasonic LED 9W,Electronics,473.09,392.24,Yes,4.1,Satisfied customer,ff106538-640e-4ee3-ba62-27458bd56356,60,Male,Adamsborough,2024-10-06,Debit Card,No,Xiaomi,Mi Smart Lamp,50,4.6,Yes,20,Damaged item,POSITIVE,0.9997509121894836,NEGATIVE,0.9996194839477539
PRD17894,Jeans,Adidas,Adidas Denim Tapered,Electronics,428.23,399.21,Yes,3.7,Low quality,55c9b994-6741-411b-ac55-c45d2a3b844a,25,Male,Lisaton,2024-10-26,Credit Card,No,Diesel,TEPPHAR,70,4.2,Yes,40,Usability issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.8492327928543091
PRD22019,Smartwatch,Samsung,Galaxy Watch6,Electronics,256.23,225.46,No,4.6,Battery drains fast,acccbc1b-9217-4f0a-a81c-2aaafbbc1ea5,19,Male,Grayton,2024-09-14,Cash on Delivery,Yes,Garmin,Venu 2,70,3.2,No,30,Heating problem,NEGATIVE,0.7297149896621704,NEGATIVE,0.9961709380149841
PRD13539,Dress,Puma,Puma Classics Dress,Electronics,261.39,219.1,Yes,4.5,Value for money (positive),52466a11-31c0-4e7e-9ef8-c305fa2d045f,34,Male,Deannaview,2024-10-28,Debit Card,Yes,Mango,Wrap Midi Dress,50,3.2,Yes,30,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD43119,Smartphone,Sony,Xperia 5 V,Electronics,444.03,369.31,Yes,3.8,Durable product,53fe9104-9394-4c2e-9d86-c45676185ac1,57,Other,Taylorland,2024-06-04,Credit Card,No,Huawei,Mate 50,450,3.9,Yes,30,Value for money (positive),POSITIVE,0.9998296499252319,POSITIVE,0.9998134970664978
PRD36421,Lamp,Panasonic,Panasonic LED 9W,Electronics,552.25,442.38,Yes,4.6,Satisfied customer,b2576e67-ff11-41ae-86a2-7ebf9edeab2f,18,Female,West Beverlybury,2024-11-19,Debit Card,No,Xiaomi,Mi Smart Lamp,50,3.9,No,10,Usability issue,POSITIVE,0.9997509121894836,NEGATIVE,0.8492327928543091
PRD09406,Headphones,Sony,WH-1000XM4,Electronics,531.53,445.1,No,4.2,Durable product,9eab2ad3-aed2-465e-bc6e-c547075b29e3,35,Other,Millerville,2024-06-19,Credit Card,Yes,Bose,Sport Earbuds,450,4.3,No,20,Satisfied customer,POSITIVE,0.9998296499252319,POSITIVE,0.9997509121894836
PRD13414,Smartwatch,LG,LG Health Watch Pro,Electronics,192.39,173.53,Yes,4.4,Heating problem,b0259db7-4adf-4ccd-9a22-04d676668a3b,35,Female,Lake Austintown,2024-09-26,Debit Card,Yes,Samsung,Watch5 Pro,50,4.3,Yes,30,Battery drains fast,NEGATIVE,0.9961709380149841,NEGATIVE,0.7297149896621704
PRD06721,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,525.37,460.75,No,3.6,Slow delivery,71eea2ae-6c4b-49b8-b24a-8ad4c1b9b271,52,Male,New Stephanie,2024-07-14,Debit Card,No,MAC,Matte Lipstick,110,4.1,No,40,Packaging issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.9910193085670471
PRD15602,Perfume,Sephora,Sephora Body Mist Blossom,Beauty,269.07,229.54,Yes,4.3,Heating problem,82105612-2f0a-4b17-8d3e-21a1f53b6851,40,Female,West Johnstad,2024-04-23,Credit Card,Yes,MarketBrand,Perfume Pro Series,70,4.1,Yes,10,Slow delivery,NEGATIVE,0.9961709380149841,NEGATIVE,0.9997106194496155
PRD44744,Curtains,Panasonic,Panasonic Blackout Curtain Set,Electronics,518.0,450.88,Yes,4.3,Battery drains fast,7b121dbb-2250-4470-aa71-0cd8e9685347,23,Female,Mccarthyburgh,2024-11-21,Debit Card,Yes,Pottery Barn,Belgian Flax Linen,70,3.1,No,20,Low quality,NEGATIVE,0.7297149896621704,NEGATIVE,0.9997710585594177
PRD31139,Laptop,LG,LG UltraPC,Electronics,523.92,488.59,No,4.1,Heating problem,e50d4c06-0d02-4656-b73c-6ab0f65b61fd,32,Other,Stephanieton,2024-02-16,Debit Card,No,Acer,Swift 3,70,4.1,Yes,30,Value for money (positive),NEGATIVE,0.9961709380149841,POSITIVE,0.9998134970664978
PRD02730,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,209.1,197.64,Yes,3.7,Battery drains fast,2be2606e-a411-4043-b7f1-2d74c3c2830c,44,Male,Lake Laura,2024-03-24,UPI,No,Garnier,Wrinkle Lift,70,4.3,No,20,Usability issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.8492327928543091
PRD38243,Lamp,Philips,Hue White Ambiance Bulb,Electronics,169.28,145.78,Yes,3.8,Low quality,e06762f6-01a1-47fa-8c74-da580322b418,23,Female,South Tara,2024-12-22,UPI,Yes,Mi,Bedside Lamp 2,60,3.9,No,30,Value for money (positive),NEGATIVE,0.9997710585594177,POSITIVE,0.9998134970664978
PRD29626,Sofa Cover,Ikea,KIVIK Cover,Electronics,467.67,434.01,No,4.0,Battery drains fast,e4b497d7-834f-4640-92b7-208a48cde705,39,Other,Olsonberg,2024-07-04,Debit Card,Yes,H&M Home,Linen Blend Cover,60,3.7,No,10,Satisfied customer,NEGATIVE,0.7297149896621704,POSITIVE,0.9997509121894836
PRD47895,Headphones,Samsung,Galaxy Buds2 Pro,Electronics,375.81,349.32,Yes,4.5,Slow delivery,8df46ad0-494d-4b00-8d60-b735bee19255,19,Other,North Alyssafurt,2024-04-01,Credit Card,Yes,Apple,AirPods Pro (2nd),70,4.1,No,30,Value for money (positive),NEGATIVE,0.9997106194496155,POSITIVE,0.9998134970664978
PRD42091,Laptop,LG,LG UltraPC,Electronics,231.55,201.82,Yes,4.6,Usability issue,e4419eae-5d93-4402-a095-76a8268735a9,30,Male,Robertofort,2024-12-19,Debit Card,Yes,HP,Spectre x360,60,4.3,No,20,Usability issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.8492327928543091
PRD36400,Curtains,Philips,Philips Thermal Curtain Set,Electronics,453.57,376.93,No,3.6,Durable product,b3fdd9cc-37b6-4e01-8c57-7c7437a7c22d,53,Other,North Kimview,2024-05-02,Cash on Delivery,No,Ikea,HILJA,50,3.6,No,30,Heating problem,POSITIVE,0.9998296499252319,NEGATIVE,0.9961709380149841
PRD06245,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,450.67,399.42,No,3.9,Packaging issue,f608d0c1-ef9a-40b1-83a5-47de9e33ac42,59,Male,New Cynthia,2024-12-23,UPI,Yes,MarketBrand,Perfume Pro Series,50,3.9,No,30,Damaged item,NEGATIVE,0.9910193085670471,NEGATIVE,0.9996194839477539
PRD05546,T-Shirt,Levi's,Classic Logo Tee,Clothing,291.08,236.77,No,4.5,Battery drains fast,2397afb9-f6b4-4f71-9f8b-abd4c4abd99b,44,Other,North Trevor,2024-03-29,UPI,No,Reebok,Classic Tee,60,3.6,No,10,Durable product,NEGATIVE,0.7297149896621704,POSITIVE,0.9998296499252319
PRD04065,Shampoo,L'Oreal,Elvive Total Repair 5,Beauty,416.0,356.87,Yes,3.7,Damaged item,0c03a2ce-0515-4b27-83bc-665f5fb60f7b,41,Male,New Debbiehaven,2024-12-17,Cash on Delivery,Yes,Sunsilk,Black Shine,70,3.6,Yes,20,Damaged item,NEGATIVE,0.9996194839477539,NEGATIVE,0.9996194839477539
PRD12852,Face Cream,L'Oreal,Age Perfect Night Cream,Beauty,392.28,369.01,No,3.5,Satisfied customer,81e39791-f38b-4776-aeb8-79385ddfc7ae,28,Female,Port Gregoryhaven,2024-08-04,UPI,Yes,Olay,Regenerist,50,3.5,No,30,Low quality,POSITIVE,0.9997509121894836,NEGATIVE,0.9997710585594177
PRD21803,Headphones,Samsung,Galaxy Buds FE,Electronics,503.62,477.08,No,4.5,Satisfied customer,a5fb0942-2b24-440a-ba65-24a1082d9424,60,Other,South Erinview,2024-04-04,Credit Card,Yes,Philips,SHP9500,50,4.0,Yes,30,Packaging issue,POSITIVE,0.9997509121894836,NEGATIVE,0.9910193085670471
PRD41164,Smartwatch,Apple,Apple Watch Ultra,Electronics,124.17,116.0,No,4.2,Battery drains fast,0c089860-154d-4f3b-8822-3625e3950b09,26,Male,West Maryland,2024-06-07,Credit Card,No,Amazfit,Bip 3 Pro,400,3.2,Yes,35,Usability issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.8492327928543091
PRD06233,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Electronics,290.7,245.74,No,3.4,Satisfied customer,f50b3d18-b5d9-49c9-97bf-a1c529c04493,18,Other,New Edward,2024-10-14,UPI,No,Ikea,KLIPPAN Cover,70,3.2,Yes,10,Low quality,POSITIVE,0.9997509121894836,NEGATIVE,0.9997710585594177
PRD03863,Laptop,Apple,MacBook Pro 14,Electronics,111.03,104.16,Yes,4.5,Usability issue,3fdfdda6-1223-4fe9-b59b-bf50ac098cc3,39,Female,New Dawn,2024-07-09,UPI,No,Acer,Swift 3,400,3.2,Yes,45,Durable product,NEGATIVE,0.8492327928543091,POSITIVE,0.9998296499252319
PRD35095,Laptop,Apple,MacBook Air M2,Electronics,343.26,307.06,No,4.3,Value for money (positive),bb999d4b-6604-44a0-b046-24edd1591fc5,42,Other,East Dustin,2024-09-08,Credit Card,Yes,HP,Envy 13,400,4.5,Yes,40,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD40196,T-Shirt,Puma,Essentials Tee,Clothing,87.33,82.93,Yes,4.4,Heating problem,a37d3870-4596-42a7-a47a-ca283e101335,46,Male,Donaldside,2024-06-24,UPI,No,Nike,Pro Dri-FIT,50,3.6,Yes,10,Low quality,NEGATIVE,0.9961709380149841,NEGATIVE,0.9997710585594177
PRD39251,Lamp,Panasonic,Panasonic LED 9W,Electronics,221.97,191.03,Yes,3.9,Usability issue,da37ae32-2220-421e-ad75-a7dac3d4112b,47,Other,Churchmouth,2024-10-02,Debit Card,Yes,Ikea,HEKTAR,70,3.6,No,20,Usability issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.8492327928543091
PRD06218,Jacket,Puma,Essentials Padded Jacket,Clothing,421.67,340.33,Yes,3.7,Low quality,d80c0257-df7e-4053-98c9-87724e077235,59,Other,Nealport,2024-10-30,Debit Card,No,Adidas,Varilite Down,60,4.6,No,10,Low quality,NEGATIVE,0.9997710585594177,NEGATIVE,0.9997710585594177
PRD36776,Headphones,LG,LG TONE Free T90,Electronics,524.52,447.58,Yes,4.0,Heating problem,58d9ea80-cefc-40c8-bbbd-503322b6ec36,48,Male,Sarahburgh,2024-09-10,Credit Card,No,Sennheiser,Momentum 4,70,3.5,Yes,30,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD42977,Cookware,Philips,Viva Collection Airfryer,Electronics,121.86,115.62,Yes,4.0,Slow delivery,bd92fda8-06bf-477f-91e4-3bf252ad430b,54,Male,West Michaelland,2024-07-20,UPI,No,Tefal,Ingenio Set,50,3.0,No,30,Damaged item,NEGATIVE,0.9997106194496155,NEGATIVE,0.9996194839477539
PRD48468,Jeans,Puma,Puma Tapered Fit Jeans,Electronics,236.36,196.53,Yes,4.1,Battery drains fast,0ba273fa-633d-48e9-aa1d-8c642b5b6da5,18,Male,Brucetown,2024-06-12,Cash on Delivery,No,Lee,Daren,70,3.3,No,10,Satisfied customer,NEGATIVE,0.7297149896621704,POSITIVE,0.9997509121894836
