Feedback,Rating,Competitor_Rating,Competitor_Feedback,Market_Price,Competitor_Price,Rating_Diff,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
Value for money (positive),3.3,3.0,Usability issue,87.99,70,0.2999999999999998,Positive,0.6127797365188599,Negative,0.5037590265274048
Low quality,4.1,4.3,Value for money (positive),509.34,70,-0.2000000000000001,Negative,0.7362154126167297,Positive,0.6127797365188599
Value for money (positive),4.1,4.1,Slow delivery,285.58,400,0.0,Positive,0.6127797365188599,Negative,0.7610791921615601
Satisfied customer,3.4,3.7,Battery drains fast,443.87,50,-0.3000000000000002,Positive,0.889923095703125,Negative,0.7789279818534851
Slow delivery,4.3,4.1,Slow delivery,170.37,70,0.2000000000000001,Negative,0.7610791921615601,Negative,0.7610791921615601
Value for money (positive),4.0,3.6,Packaging issue,531.98,60,0.3999999999999999,Positive,0.6127797365188599,Negative,0.49921920895576477
Heating problem,4.5,3.8,Usability issue,126.9,70,0.7000000000000002,Negative,0.5841841697692871,Negative,0.5037590265274048
Heating problem,3.7,3.1,Damaged item,20.95,50,0.6000000000000001,Negative,0.5841841697692871,Negative,0.598777174949646
Satisfied customer,3.9,4.3,Durable product,505.16,120,-0.3999999999999999,Positive,0.889923095703125,Negative,0.6017242670059204
Slow delivery,4.6,3.6,Satisfied customer,379.97,500,0.9999999999999996,Negative,0.7610791921615601,Positive,0.889923095703125
Low quality,3.9,3.8,Packaging issue,99.23,60,0.1,Negative,0.7362154126167297,Negative,0.49921920895576477
Low quality,4.4,4.0,Durable product,101.9,50,0.4000000000000003,Negative,0.7362154126167297,Negative,0.6017242670059204
Damaged item,3.5,4.3,Low quality,119.09,60,-0.7999999999999998,Negative,0.598777174949646,Negative,0.7362154126167297
Heating problem,4.7,3.8,Battery drains fast,139.61,60,0.9000000000000004,Negative,0.5841841697692871,Negative,0.7789279818534851
Battery drains fast,3.7,4.0,Low quality,351.53,70,-0.2999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Slow delivery,4.4,4.4,Low quality,119.0,70,0.0,Negative,0.7610791921615601,Negative,0.7362154126167297
Durable product,4.2,3.0,Slow delivery,264.07,50,1.2000000000000002,Negative,0.6017242670059204,Negative,0.7610791921615601
Battery drains fast,4.5,4.1,Satisfied customer,235.35,520,0.4000000000000003,Negative,0.7789279818534851,Positive,0.889923095703125
Damaged item,4.4,3.2,Value for money (positive),165.83,70,1.2000000000000002,Negative,0.598777174949646,Positive,0.6127797365188599
Usability issue,4.1,4.2,Battery drains fast,219.1,60,-0.1000000000000005,Negative,0.5037590265274048,Negative,0.7789279818534851
Heating problem,3.7,4.0,Heating problem,193.61,120,-0.2999999999999998,Negative,0.5841841697692871,Negative,0.5841841697692871
Damaged item,3.7,3.2,Packaging issue,513.49,50,0.5,Negative,0.598777174949646,Negative,0.49921920895576477
Usability issue,3.3,3.1,Low quality,340.71,50,0.1999999999999997,Negative,0.5037590265274048,Negative,0.7362154126167297
Packaging issue,4.6,3.6,Heating problem,354.46,70,0.9999999999999996,Negative,0.49921920895576477,Negative,0.5841841697692871
Slow delivery,2.9,3.7,Packaging issue,256.18,70,-0.8000000000000003,Negative,0.7610791921615601,Negative,0.49921920895576477
Durable product,4.1,3.3,Battery drains fast,427.45,50,0.7999999999999998,Negative,0.6017242670059204,Negative,0.7789279818534851
Heating problem,4.3,3.8,Battery drains fast,392.37,70,0.5,Negative,0.5841841697692871,Negative,0.7789279818534851
Damaged item,4.1,3.9,Battery drains fast,504.39,70,0.1999999999999997,Negative,0.598777174949646,Negative,0.7789279818534851
Damaged item,3.6,4.5,Usability issue,537.98,60,-0.8999999999999999,Negative,0.598777174949646,Negative,0.5037590265274048
Heating problem,4.2,4.2,Battery drains fast,20.28,120,0.0,Negative,0.5841841697692871,Negative,0.7789279818534851
Low quality,4.3,4.0,Heating problem,105.17,60,0.2999999999999998,Negative,0.7362154126167297,Negative,0.5841841697692871
Slow delivery,4.4,3.7,Damaged item,346.24,130,0.7000000000000002,Negative,0.7610791921615601,Negative,0.598777174949646
Low quality,4.4,4.1,Slow delivery,464.84,60,0.3000000000000007,Negative,0.7362154126167297,Negative,0.7610791921615601
Slow delivery,3.1,3.9,Value for money (positive),207.38,50,-0.7999999999999998,Negative,0.7610791921615601,Positive,0.6127797365188599
Damaged item,3.9,3.3,Durable product,239.87,60,0.6000000000000001,Negative,0.598777174949646,Negative,0.6017242670059204
Durable product,4.0,4.6,Battery drains fast,439.14,500,-0.5999999999999996,Negative,0.6017242670059204,Negative,0.7789279818534851
Slow delivery,4.4,4.1,Low quality,401.28,80,0.3000000000000007,Negative,0.7610791921615601,Negative,0.7362154126167297
Heating problem,4.2,4.2,Value for money (positive),452.56,70,0.0,Negative,0.5841841697692871,Positive,0.6127797365188599
Battery drains fast,2.9,3.2,Usability issue,388.93,70,-0.3000000000000002,Negative,0.7789279818534851,Negative,0.5037590265274048
Low quality,4.5,4.2,Packaging issue,207.09,110,0.2999999999999998,Negative,0.7362154126167297,Negative,0.49921920895576477
Usability issue,4.2,4.1,Slow delivery,330.11,70,0.1000000000000005,Negative,0.5037590265274048,Negative,0.7610791921615601
Satisfied customer,3.4,3.7,Packaging issue,191.42,50,-0.3000000000000002,Positive,0.889923095703125,Negative,0.49921920895576477
Value for money (positive),3.6,4.5,Low quality,337.15,60,-0.8999999999999999,Positive,0.6127797365188599,Negative,0.7362154126167297
Satisfied customer,4.3,3.7,Usability issue,36.16,70,0.5999999999999996,Positive,0.889923095703125,Negative,0.5037590265274048
Low quality,4.1,4.2,Heating problem,300.46,50,-0.1000000000000005,Negative,0.7362154126167297,Negative,0.5841841697692871
Durable product,3.8,4.6,Damaged item,203.1,70,-0.7999999999999998,Negative,0.6017242670059204,Negative,0.598777174949646
Packaging issue,4.4,3.4,Usability issue,50.27,450,1.0000000000000004,Negative,0.49921920895576477,Negative,0.5037590265274048
Heating problem,4.4,3.7,Satisfied customer,190.04,400,0.7000000000000002,Negative,0.5841841697692871,Positive,0.889923095703125
Value for money (positive),4.4,3.0,Durable product,253.04,70,1.4000000000000004,Positive,0.6127797365188599,Negative,0.6017242670059204
Packaging issue,3.1,3.8,Usability issue,66.89,50,-0.6999999999999997,Negative,0.49921920895576477,Negative,0.5037590265274048
Damaged item,3.3,4.3,Durable product,443.18,70,-1.0,Negative,0.598777174949646,Negative,0.6017242670059204
Battery drains fast,3.7,3.7,Battery drains fast,513.02,60,0.0,Negative,0.7789279818534851,Negative,0.7789279818534851
Packaging issue,4.4,4.0,Heating problem,154.2,280,0.4000000000000003,Negative,0.49921920895576477,Negative,0.5841841697692871
Heating problem,4.6,4.3,Value for money (positive),23.58,50,0.2999999999999998,Negative,0.5841841697692871,Positive,0.6127797365188599
Slow delivery,4.7,4.0,Durable product,190.9,280,0.7000000000000002,Negative,0.7610791921615601,Negative,0.6017242670059204
Satisfied customer,4.1,3.1,Durable product,69.7,60,0.9999999999999996,Positive,0.889923095703125,Negative,0.6017242670059204
Usability issue,4.2,3.7,Damaged item,573.13,50,0.5,Negative,0.5037590265274048,Negative,0.598777174949646
Satisfied customer,4.3,4.2,Slow delivery,246.78,60,0.0999999999999996,Positive,0.889923095703125,Negative,0.7610791921615601
Durable product,4.0,4.0,Value for money (positive),96.32,50,0.0,Negative,0.6017242670059204,Positive,0.6127797365188599
Heating problem,4.1,4.1,Value for money (positive),304.15,50,0.0,Negative,0.5841841697692871,Positive,0.6127797365188599
Heating problem,4.4,4.4,Durable product,260.4,70,0.0,Negative,0.5841841697692871,Negative,0.6017242670059204
Usability issue,3.4,4.1,Packaging issue,388.42,70,-0.6999999999999997,Negative,0.5037590265274048,Negative,0.49921920895576477
Heating problem,3.7,3.8,Slow delivery,49.32,50,-0.0999999999999996,Negative,0.5841841697692871,Negative,0.7610791921615601
Damaged item,4.1,3.3,Durable product,535.86,60,0.7999999999999998,Negative,0.598777174949646,Negative,0.6017242670059204
Packaging issue,4.4,3.0,Value for money (positive),194.03,50,1.4000000000000004,Negative,0.49921920895576477,Positive,0.6127797365188599
Slow delivery,4.4,3.8,Damaged item,473.11,80,0.6000000000000005,Negative,0.7610791921615601,Negative,0.598777174949646
Satisfied customer,3.7,4.3,Slow delivery,255.32,130,-0.5999999999999996,Positive,0.889923095703125,Negative,0.7610791921615601
Low quality,4.1,4.2,Heating problem,29.47,60,-0.1000000000000005,Negative,0.7362154126167297,Negative,0.5841841697692871
Durable product,4.1,3.8,Packaging issue,74.05,60,0.2999999999999998,Negative,0.6017242670059204,Negative,0.49921920895576477
Slow delivery,4.2,4.3,Battery drains fast,116.61,130,-0.0999999999999996,Negative,0.7610791921615601,Negative,0.7789279818534851
Slow delivery,3.7,3.7,Packaging issue,352.35,130,0.0,Negative,0.7610791921615601,Negative,0.49921920895576477
Packaging issue,4.0,3.4,Usability issue,24.79,280,0.6000000000000001,Negative,0.49921920895576477,Negative,0.5037590265274048
Slow delivery,4.3,4.1,Heating problem,526.18,70,0.2000000000000001,Negative,0.7610791921615601,Negative,0.5841841697692871
Usability issue,3.6,3.8,Damaged item,380.96,50,-0.1999999999999997,Negative,0.5037590265274048,Negative,0.598777174949646
Satisfied customer,4.0,3.5,Heating problem,301.86,130,0.5,Positive,0.889923095703125,Negative,0.5841841697692871
Slow delivery,4.5,4.2,Low quality,254.07,120,0.2999999999999998,Negative,0.7610791921615601,Negative,0.7362154126167297
Durable product,3.8,4.4,Durable product,198.41,70,-0.6000000000000005,Negative,0.6017242670059204,Negative,0.6017242670059204
Usability issue,4.1,4.3,Value for money (positive),31.34,400,-0.2000000000000001,Negative,0.5037590265274048,Positive,0.6127797365188599
Satisfied customer,4.2,3.5,Low quality,533.87,60,0.7000000000000002,Positive,0.889923095703125,Negative,0.7362154126167297
Low quality,4.1,3.3,Battery drains fast,333.72,350,0.7999999999999998,Negative,0.7362154126167297,Negative,0.7789279818534851
Battery drains fast,3.4,3.1,Low quality,421.33,60,0.2999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Heating problem,3.0,3.1,Heating problem,351.55,60,-0.1,Negative,0.5841841697692871,Negative,0.5841841697692871
Value for money (positive),4.2,3.8,Heating problem,300.46,60,0.4000000000000003,Positive,0.6127797365188599,Negative,0.5841841697692871
Satisfied customer,3.9,4.1,Usability issue,351.63,60,-0.1999999999999997,Positive,0.889923095703125,Negative,0.5037590265274048
Durable product,3.8,3.4,Slow delivery,554.23,60,0.3999999999999999,Negative,0.6017242670059204,Negative,0.7610791921615601
Heating problem,3.3,3.9,Low quality,20.87,60,-0.6000000000000001,Negative,0.5841841697692871,Negative,0.7362154126167297
Slow delivery,4.5,3.8,Packaging issue,72.69,60,0.7000000000000002,Negative,0.7610791921615601,Negative,0.49921920895576477
Heating problem,4.4,3.8,Low quality,215.67,110,0.6000000000000005,Negative,0.5841841697692871,Negative,0.7362154126167297
Battery drains fast,3.7,4.4,Usability issue,51.66,70,-0.7000000000000002,Negative,0.7789279818534851,Negative,0.5037590265274048
Satisfied customer,3.5,3.7,Usability issue,201.13,70,-0.2000000000000001,Positive,0.889923095703125,Negative,0.5037590265274048
Heating problem,4.6,4.6,Heating problem,321.45,280,0.0,Negative,0.5841841697692871,Negative,0.5841841697692871
Durable product,4.6,4.6,Packaging issue,473.19,60,0.0,Negative,0.6017242670059204,Negative,0.49921920895576477
Low quality,2.9,4.4,Battery drains fast,116.45,50,-1.5000000000000004,Negative,0.7362154126167297,Negative,0.7789279818534851
Satisfied customer,4.5,3.8,Heating problem,536.34,400,0.7000000000000002,Positive,0.889923095703125,Negative,0.5841841697692871
Value for money (positive),4.0,4.2,Slow delivery,281.75,50,-0.2000000000000001,Positive,0.6127797365188599,Negative,0.7610791921615601
Battery drains fast,3.9,3.7,Battery drains fast,599.52,90,0.1999999999999997,Negative,0.7789279818534851,Negative,0.7789279818534851
Value for money (positive),4.1,3.3,Value for money (positive),234.03,450,0.7999999999999998,Positive,0.6127797365188599,Positive,0.6127797365188599
Slow delivery,3.6,3.6,Usability issue,270.65,120,0.0,Negative,0.7610791921615601,Negative,0.5037590265274048
Low quality,3.5,3.6,Usability issue,347.36,50,-0.1,Negative,0.7362154126167297,Negative,0.5037590265274048
Battery drains fast,2.9,3.0,Damaged item,421.0,50,-0.1,Negative,0.7789279818534851,Negative,0.598777174949646
Usability issue,4.6,4.7,Value for money (positive),473.69,500,-0.1000000000000005,Negative,0.5037590265274048,Positive,0.6127797365188599
Satisfied customer,3.9,3.4,Slow delivery,379.75,50,0.5,Positive,0.889923095703125,Negative,0.7610791921615601
Damaged item,4.4,4.1,Satisfied customer,244.32,520,0.3000000000000007,Negative,0.598777174949646,Positive,0.889923095703125
Heating problem,4.0,4.2,Packaging issue,142.75,60,-0.2000000000000001,Negative,0.5841841697692871,Negative,0.49921920895576477
Durable product,4.2,3.7,Heating problem,180.31,70,0.5,Negative,0.6017242670059204,Negative,0.5841841697692871
Usability issue,3.8,3.0,Usability issue,217.19,60,0.7999999999999998,Negative,0.5037590265274048,Negative,0.5037590265274048
Damaged item,4.2,3.5,Value for money (positive),301.78,60,0.7000000000000002,Negative,0.598777174949646,Positive,0.6127797365188599
Low quality,4.2,4.1,Damaged item,114.59,70,0.1000000000000005,Negative,0.7362154126167297,Negative,0.598777174949646
Damaged item,4.3,3.6,Usability issue,262.13,70,0.6999999999999997,Negative,0.598777174949646,Negative,0.5037590265274048
Heating problem,4.4,3.9,Slow delivery,154.73,60,0.5000000000000004,Negative,0.5841841697692871,Negative,0.7610791921615601
Packaging issue,3.9,4.1,Durable product,263.89,50,-0.1999999999999997,Negative,0.49921920895576477,Negative,0.6017242670059204
Low quality,4.4,3.5,Battery drains fast,396.14,70,0.9000000000000004,Negative,0.7362154126167297,Negative,0.7789279818534851
Low quality,3.6,3.6,Battery drains fast,155.12,70,0.0,Negative,0.7362154126167297,Negative,0.7789279818534851
Durable product,4.5,4.1,Durable product,267.75,50,0.4000000000000003,Negative,0.6017242670059204,Negative,0.6017242670059204
Packaging issue,4.0,4.4,Heating problem,90.4,60,-0.4000000000000003,Negative,0.49921920895576477,Negative,0.5841841697692871
Damaged item,4.5,3.6,Satisfied customer,520.74,60,0.8999999999999999,Negative,0.598777174949646,Positive,0.889923095703125
Damaged item,3.9,4.2,Heating problem,477.81,50,-0.3000000000000002,Negative,0.598777174949646,Negative,0.5841841697692871
Durable product,4.2,3.8,Slow delivery,299.41,60,0.4000000000000003,Negative,0.6017242670059204,Negative,0.7610791921615601
Packaging issue,4.1,4.1,Usability issue,69.27,60,0.0,Negative,0.49921920895576477,Negative,0.5037590265274048
Usability issue,3.8,3.8,Packaging issue,541.14,110,0.0,Negative,0.5037590265274048,Negative,0.49921920895576477
Slow delivery,3.4,3.1,Slow delivery,563.65,70,0.2999999999999998,Negative,0.7610791921615601,Negative,0.7610791921615601
Durable product,4.5,4.1,Damaged item,595.12,50,0.4000000000000003,Negative,0.6017242670059204,Negative,0.598777174949646
Satisfied customer,3.8,3.9,Damaged item,141.14,130,-0.1,Positive,0.889923095703125,Negative,0.598777174949646
Damaged item,3.2,4.1,Packaging issue,439.2,60,-0.8999999999999995,Negative,0.598777174949646,Negative,0.49921920895576477
Durable product,4.4,4.3,Battery drains fast,70.44,70,0.1000000000000005,Negative,0.6017242670059204,Negative,0.7789279818534851
Durable product,4.2,3.0,Battery drains fast,496.96,60,1.2000000000000002,Negative,0.6017242670059204,Negative,0.7789279818534851
Value for money (positive),3.8,3.8,Damaged item,248.61,60,0.0,Positive,0.6127797365188599,Negative,0.598777174949646
Slow delivery,4.6,4.2,Durable product,253.03,70,0.3999999999999994,Negative,0.7610791921615601,Negative,0.6017242670059204
Satisfied customer,4.2,4.2,Low quality,98.9,70,0.0,Positive,0.889923095703125,Negative,0.7362154126167297
Low quality,4.1,4.2,Usability issue,422.21,50,-0.1000000000000005,Negative,0.7362154126167297,Negative,0.5037590265274048
Value for money (positive),3.7,3.6,Usability issue,533.3,70,0.1,Positive,0.6127797365188599,Negative,0.5037590265274048
Damaged item,4.6,4.6,Heating problem,72.02,60,0.0,Negative,0.598777174949646,Negative,0.5841841697692871
Value for money (positive),4.6,3.6,Damaged item,137.82,60,0.9999999999999996,Positive,0.6127797365188599,Negative,0.598777174949646
Slow delivery,3.9,3.3,Durable product,18.46,60,0.6000000000000001,Negative,0.7610791921615601,Negative,0.6017242670059204
Damaged item,4.1,3.7,Value for money (positive),138.37,60,0.3999999999999994,Negative,0.598777174949646,Positive,0.6127797365188599
Durable product,3.7,4.0,Slow delivery,65.78,70,-0.2999999999999998,Negative,0.6017242670059204,Negative,0.7610791921615601
Heating problem,4.2,4.3,Value for money (positive),511.16,60,-0.0999999999999996,Negative,0.5841841697692871,Positive,0.6127797365188599
Usability issue,4.1,3.9,Value for money (positive),585.14,70,0.1999999999999997,Negative,0.5037590265274048,Positive,0.6127797365188599
