Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Name_Brand_Model_Match,Category_Match,Fixed_Category
PRD06018,T-Shirt,Forever 21,Own The Run Tee,Clothing,223.77,223.77,No,4.5,Battery drains fast,1ad027c6-17dc-43ed-af30-f5af2ff23dd7,48,Female,South Jacobland,2023-07-05,Credit Card,Yes,Puma,Essentials Tee,90,3.5,Yes,40,Damaged item,False,True,Clothing
PRD42606,Lipstick,Sephora,Sephora Collection Cream Lip Stain,Beauty,472.04,472.04,No,3.6,Low quality,025ada32-23bc-4fb6-98e5-d260f591353e,19,Female,Baileyland,2024-10-26,Cash on Delivery,No,Revlon,Ultra HD Matte,70,3.7,No,10,Heating problem,True,True,Beauty
PRD39476,Jacket,Adidas,Future Icons Windbreaker,Clothing,325.33,325.33,No,4.4,Value for money (positive),e0f17a58-41f5-48d4-a373-69603cc5245f,24,Male,Lake Lesliebury,2025-03-05,Cash on Delivery,No,Levi's,Trucker Jacket,80,4.6,No,42,Usability issue,False,True,Clothing
PRD00293,Smartphone,Samsung,Galaxy S23,Electronics,378.7,343.57,Yes,3.8,Heating problem,ef530a75-c3fd-4200-8733-f8c293e2a6bc,38,Male,Cooperport,2023-10-27,Debit Card,No,Huawei,P60 Pro,70,4.4,Yes,20,Battery drains fast,False,True,Electronics
PRD30861,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,129.8,129.8,No,4.1,Value for money (positive),fff58d26-6fb2-41aa-b3a9-b6d37275808f,47,Male,Paulview,2024-07-05,Debit Card,No,Philips,Hue White,60,3.8,No,30,Satisfied customer,True,False,Electronics
PRD14074,Perfume,Dove,Purely Pampering Body Mist,Beauty,141.08,109.58,Yes,3.8,Packaging issue,11a0e3c7-7d70-4c2b-bd67-c870066f4b88,43,Male,Michaelborough,2025-01-04,Credit Card,Yes,MarketBrand,Perfume Pro Series,130,3.6,No,35,Damaged item,False,True,Beauty
PRD21857,T-Shirt,Nike,Own The Run Tee,Clothing,563.16,563.16,No,4.4,Battery drains fast,7024c316-5f2e-47ca-a6c4-4ada8878dc57,50,Female,Justinborough,2025-03-08,Cash on Delivery,Yes,Under Armour,Iso-Chill Tee,70,4.3,Yes,40,Damaged item,False,True,Clothing
PRD22080,Laptop,Sony,Sony Notebook X,Electronics,257.48,187.99,Yes,4.1,Satisfied customer,34432a7a-9985-4a64-b6c8-10d7478ce2bf,41,Male,Townsendburgh,2024-04-14,Cash on Delivery,Yes,Acer,Predator Helios,450,4.0,No,25,Damaged item,True,True,Electronics
PRD17024,Sofa Cover,Philips,Philips Premium Sofa Protector,Electronics,296.91,296.91,No,3.4,Slow delivery,c9a49d96-753e-449d-b7a0-7e771afca5c4,22,Female,West Rachaelside,2024-10-12,Cash on Delivery,Yes,SureFit,Stretch Sofa Cover,70,4.0,No,20,Battery drains fast,True,False,Home
PRD08740,Smartphone,LG,LG Series X1,Electronics,145.18,137.43,Yes,4.1,Heating problem,9fa2cdf3-9b00-430d-b738-8a1081d39c23,58,Male,Brittanyshire,2025-01-14,Debit Card,No,Samsung,Galaxy A54,70,4.6,Yes,20,Value for money (positive),True,True,Electronics
PRD18049,Sofa Cover,Philips,Philips Premium Sofa Protector,Electronics,137.27,98.1,Yes,3.9,Durable product,68ae73bf-c801-45e5-b65f-ef80d07e6ad1,59,Female,Anthonyfurt,2023-01-23,Credit Card,Yes,Ikea,KLIPPAN Cover,60,3.6,Yes,30,Damaged item,True,False,Home
PRD49937,T-Shirt,Mango,Better Cotton Tee,Clothing,388.28,324.79,Yes,4.1,Low quality,c5253ec4-eda5-478b-b845-b763d16ac201,33,Male,Kennethshire,2023-02-16,Cash on Delivery,No,Reebok,Classic Tee,60,4.6,Yes,10,Usability issue,False,True,Clothing
PRD23538,Lamp,LG,FADO Table Lamp,Electronics,132.96,116.08,Yes,3.7,Damaged item,9d459f50-1ebc-460d-af3d-2d1743478340,39,Male,East Christopherside,2025-08-11,Cash on Delivery,Yes,Panasonic,LED 9W Bulb,70,4.6,No,20,Usability issue,True,False,Electronics
PRD37892,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,527.54,416.64,Yes,4.3,Slow delivery,3afcc9df-9bb4-46a1-bdbc-45860b0b228b,36,Female,Ronaldbury,2025-01-11,Debit Card,No,Garnier,Bright Complete,50,4.2,No,30,Packaging issue,True,True,Beauty
PRD45893,Curtains,Urban Ladder,MAJGULL Blackout,Electronics,200.77,200.77,No,3.7,Battery drains fast,8a83de42-58de-40d1-84df-6dee59781079,24,Male,East Catherineton,2024-10-10,Debit Card,Yes,Target,Sheer Voile,50,3.5,Yes,20,Satisfied customer,False,True,Electronics
PRD20934,Shampoo,Dove,Hair Fall Rescue,Electronics,370.06,370.06,No,3.6,Damaged item,c2360f5d-2432-4f0b-935f-f2c18846a54c,43,Male,Scottchester,2025-04-04,Cash on Delivery,Yes,L'Oreal,Elvive,110,4.0,Yes,40,Slow delivery,False,False,Beauty
PRD40972,T-Shirt,Adidas,Essentials 3-Stripes Tee,Clothing,196.82,142.47,Yes,4.4,Battery drains fast,63bc06db-22de-42a1-9b3f-c4de300268c0,58,Female,West Jennifer,2023-07-28,Credit Card,Yes,Reebok,Classic Tee,80,4.0,Yes,45,Value for money (positive),False,True,Clothing
PRD34856,Jacket,Lee,Sportswear Club Fleece,Beauty,279.98,219.42,Yes,4.0,Battery drains fast,20a69851-2a21-4c1d-80f7-6b5321707364,57,Male,Malonefort,2024-04-23,Cash on Delivery,Yes,Levi's,Sherpa Trucker,50,3.7,Yes,10,Battery drains fast,True,False,Clothing
PRD48578,Curtains,Panasonic,Panasonic Blackout Curtain Set,Electronics,392.18,392.18,No,4.1,Usability issue,80ae89cb-0f39-4703-aeb0-cf253d432eb8,31,Male,Youngfort,2024-08-03,Cash on Delivery,No,Home Centre,Thermal Curtains,60,3.8,Yes,30,Satisfied customer,True,True,Electronics
PRD07754,Headphones,Realme,WH-1000XM4,Electronics,456.9,395.14,Yes,4.6,Value for money (positive),8c9853e6-fbf2-4368-b65d-94c3bb86e0c2,27,Female,West Deanna,2022-09-10,Credit Card,No,JBL,Live 660NC,500,4.2,No,20,Damaged item,False,True,Electronics
PRD43835,Headphones,Ge,AirPods Pro (2nd gen),Electronics,476.97,402.24,Yes,4.1,Damaged item,885fdb3b-25c0-4d07-8424-dcf57d48e79b,48,Female,Matthewstad,2025-07-05,Debit Card,No,Sony,WF-1000XM4,280,4.5,Yes,45,Damaged item,True,True,Electronics
PRD44230,T-Shirt,Nike,Sportswear Club Tee,Clothing,67.27,67.27,No,4.2,Slow delivery,28adaee2-2b44-47f7-a684-5ea77b85e514,44,Male,Thomasville,2022-10-21,Credit Card,No,Levi's,Classic Logo Tee,70,4.4,Yes,30,Durable product,False,True,Clothing
PRD49597,Jacket,Calvin Klein,Essentials Down Jacket,Electronics,211.77,211.77,No,4.3,Packaging issue,19f8f962-37c7-4a7f-8b7f-9ca06ca7271b,39,Female,Port Annestad,2024-04-28,Credit Card,Yes,Nike,Club Fleece,90,4.5,Yes,42,Battery drains fast,True,False,Clothing
PRD18553,Laptop,Sony,Sony UltraBook 14,Electronics,425.9,425.9,No,4.3,Packaging issue,2b2d41ab-ecc0-4833-8588-360d6be99301,54,Female,Port Mary,2025-03-08,Credit Card,No,Acer,Swift 3,520,3.3,No,25,Value for money (positive),True,True,Electronics
PRD43137,Sofa Cover,LG,EKTORP Sofa Cover,Electronics,556.91,556.91,No,4.2,Durable product,391bd5d3-15b6-4d32-9cd4-da47a95ea331,56,Male,New Karenhaven,2025-03-16,Cash on Delivery,Yes,SureFit,Stretch Sofa Cover,70,3.4,Yes,20,Slow delivery,True,False,Home
PRD03941,Dress,Nike,Nike Sportswear Dress,Electronics,102.47,102.47,No,3.8,Battery drains fast,0ee610d4-b831-438a-80db-0e698d7508d0,20,Male,Howardfort,2023-09-27,Cash on Delivery,No,Adidas,Sportswear Dress,60,4.6,No,20,Damaged item,True,False,Clothing
PRD45943,Shampoo,Dove,Daily Shine,Beauty,19.54,19.54,No,3.5,Battery drains fast,733a27f0-c677-4132-bf13-a331680d4d51,28,Female,Harrellbury,2024-02-29,Cash on Delivery,No,Pantene,Total Damage Care,130,4.2,Yes,35,Packaging issue,False,True,Beauty
PRD18316,Headphones,Samsung,Galaxy Buds FE,Electronics,278.71,278.71,No,4.3,Satisfied customer,64f9416e-259e-4381-a663-0a8e6dd46694,21,Female,Gibbsshire,2024-06-30,Cash on Delivery,No,Apple,AirPods Max,50,4.6,No,20,Packaging issue,False,True,Electronics
PRD36894,Dress,Nike,Nike Tech Fleece Dress,Electronics,275.22,242.27,Yes,4.4,Durable product,f3aa6ff3-067b-4e17-8404-e82fa64aa3e3,21,Male,Butlermouth,2022-09-09,Credit Card,Yes,H&M,Linen-Blend Dress,50,3.5,Yes,20,Satisfied customer,True,False,Clothing
PRD26696,Jeans,Adidas,Adidas Denim Straight,Electronics,177.57,177.57,No,3.9,Value for money (positive),1366b157-b987-4e84-aa11-4f3885b814e6,33,Male,Lake Jessicaton,2023-11-12,Credit Card,Yes,Tommy Jeans,Scanton,70,3.3,Yes,45,Damaged item,True,False,Clothing
PRD03733,Jacket,Lee,Sportswear Club Fleece,Clothing,509.34,481.85,Yes,4.1,Low quality,90c6b40e-2bdb-4838-bb7b-e00157b4c855,25,Male,Loribury,2023-03-01,Debit Card,Yes,The North Face,ThermoBall,70,4.3,Yes,10,Value for money (positive),True,True,Clothing
PRD07882,Smartwatch,Apple,Apple Watch Series 8,Electronics,285.58,285.58,No,4.1,Value for money (positive),3d0dde05-4ca1-4300-8b77-70c4ac113360,27,Female,Lake Marie,2022-11-15,Debit Card,No,Fitbit,Charge 6,400,4.1,No,45,Slow delivery,True,True,Electronics
PRD06017,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,443.87,443.87,No,3.4,Satisfied customer,9082e9b3-556f-472b-af43-463302c7eaf9,37,Male,Port David,2025-07-01,Cash on Delivery,No,MarketBrand,Perfume Pro Series,50,3.7,Yes,30,Battery drains fast,True,True,Beauty
PRD23030,Jacket,Puma,Type III Sherpa Trucker,Beauty,170.37,129.5,Yes,4.3,Slow delivery,ee9c059c-45b8-4621-976f-e3394165a9fb,22,Male,Kyleport,2025-02-13,Cash on Delivery,Yes,Nike,Club Fleece,70,4.1,Yes,30,Slow delivery,False,False,Clothing
PRD41694,Lipstick,Dove,Dove Matte Longwear Lipstick,Electronics,505.16,444.14,Yes,3.9,Satisfied customer,ba1e08d8-4881-45c0-bc95-4ac676c77d36,60,Female,New Teresaport,2024-04-18,Credit Card,Yes,Sephora,Cream Lip Stain,120,4.3,No,40,Durable product,True,False,Electronics
PRD41328,Face Cream,Ge,Age Perfect Night Cream,Beauty,99.23,91.75,Yes,3.9,Low quality,3953b46b-2ab9-4387-a4b4-ada5fdd58a65,39,Female,Jordanfort,2023-05-13,Debit Card,No,Olay,Total Effects,60,3.8,No,30,Packaging issue,True,True,Beauty
PRD09507,Sofa Cover,LG,CozyFit Sofa Cover,Electronics,101.9,89.31,Yes,4.4,Low quality,3acbe1cb-695d-4c41-8123-b05440881e99,26,Male,Port James,2024-02-15,Credit Card,Yes,Home Centre,Quilted Protector,50,4.0,No,30,Durable product,True,False,Home
PRD34063,Smartwatch,LG,LG Sport Watch X,Electronics,139.61,139.61,No,4.7,Heating problem,b8d6554e-cacc-4263-a621-b41be89d2d3c,34,Male,Johnfurt,2023-02-07,Debit Card,No,Fitbit,Sense 2,60,3.8,No,10,Battery drains fast,True,True,Electronics
PRD27475,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,351.53,322.54,Yes,3.7,Battery drains fast,27901297-0cb2-4e57-908b-42c77177f4c3,33,Female,Lake Lindaland,2024-06-21,Credit Card,No,Lakme,Absolute Argan Oil,70,4.0,No,10,Low quality,True,True,Beauty
PRD31144,Perfume,Nivea,Fresh Natural Deodorant,Beauty,119.0,110.69,Yes,4.4,Slow delivery,432f1bc2-5fb7-4fa6-b4a2-3ce267922587,57,Male,Lake Stephenburgh,2024-01-10,Debit Card,Yes,MarketBrand,Perfume Pro Series,70,4.4,No,20,Low quality,False,True,Beauty
PRD01391,Smartwatch,Huawei,SmartWatch 3,Electronics,235.35,235.35,No,4.5,Battery drains fast,8ab19782-f052-4d3e-8ed8-fa702a8b3609,36,Female,Garciaville,2023-02-08,Cash on Delivery,No,Fitbit,Sense 2,520,4.1,Yes,30,Satisfied customer,True,True,Electronics
PRD37625,Sofa Cover,LG,KLIPPAN Cover,Electronics,219.1,219.1,No,4.1,Usability issue,43000c34-7362-4994-aa9d-3407324aeb81,53,Female,Evansborough,2024-08-24,Debit Card,Yes,H&M Home,Cotton Sofa Cover,60,4.2,Yes,30,Battery drains fast,False,False,Home
PRD42029,Face Cream,Dove,Dove DermaSeries Cream,Beauty,193.61,179.94,Yes,3.7,Heating problem,a4ca5db0-a8a6-4455-9dbd-b8c5fc690e3c,27,Female,South Kimberly,2025-03-15,Cash on Delivery,Yes,Lakme,Absolute Argan Oil,120,4.0,No,35,Heating problem,True,True,Beauty
PRD14758,Cookware,LG,OUMBÄRLIG Pot Set,Electronics,340.71,340.71,No,3.3,Usability issue,e8e68346-3a7f-4529-b5d4-2eb7dddeedd4,60,Male,East Prestonstad,2023-08-07,Credit Card,Yes,Hawkins,Futura,50,3.1,Yes,20,Low quality,False,False,Electronics
PRD26397,Smartwatch,Samsung,Galaxy Watch6,Electronics,354.46,354.46,No,4.6,Packaging issue,15da9e45-b221-405c-8af4-b8b3410046f5,47,Male,Ellisbury,2023-03-07,Debit Card,No,Amazfit,GTR 4,70,3.6,No,30,Heating problem,False,True,Electronics
PRD06809,Cookware,LG,OUMBÄRLIG Pot Set,Electronics,256.18,202.95,Yes,2.9,Slow delivery,da7747a2-1f17-429d-b87a-d6f761958435,35,Female,Lake Lori,2024-03-23,Credit Card,Yes,Wonderchef,Caesar Fry Pan,70,3.7,Yes,10,Packaging issue,False,False,Electronics
PRD09226,Sofa Cover,Philips,Philips Cotton Sofa Slipcover,Electronics,427.45,427.45,No,4.1,Durable product,45b033bf-e5e0-42a6-861e-44c6ebbc3fec,34,Male,West Thomasland,2023-06-11,Credit Card,Yes,Ikea,KLIPPAN Cover,50,3.3,Yes,30,Battery drains fast,True,False,Home
PRD23871,Shampoo,Dove,Daily Shine,Beauty,20.28,20.28,No,4.2,Heating problem,14191b50-e34e-4ff5-b970-94b1da55874e,23,Female,Charlesbury,2023-12-12,Credit Card,No,Head & Shoulders,Classic Clean,120,4.2,Yes,30,Battery drains fast,False,True,Beauty
PRD12302,Lamp,LG,HEKTAR Floor Lamp,Electronics,207.38,188.22,Yes,3.1,Slow delivery,9f40bb92-4951-444e-84f3-30de8f344c17,51,Male,West Sarah,2024-12-23,Cash on Delivery,Yes,Panasonic,LED 9W Bulb,50,3.9,Yes,10,Value for money (positive),True,False,Electronics
PRD48387,Headphones,Samsung,Galaxy Buds2 Pro,Electronics,239.87,239.87,No,3.9,Damaged item,a22130ba-9b23-4f21-ae1d-5f00430f3590,18,Female,Lake Davidburgh,2025-04-08,Debit Card,No,Bose,Sport Earbuds,60,3.3,Yes,10,Durable product,False,True,Electronics
PRD29090,T-Shirt,Adidas,Own The Run Tee,Clothing,401.28,341.41,Yes,4.4,Slow delivery,a96a0364-6cc8-483a-a09f-3eb00a460115,37,Male,Katelynberg,2022-10-10,Debit Card,No,Under Armour,Tech Tee,80,4.1,No,40,Low quality,False,True,Clothing
PRD14344,Curtains,Ikea,MAJGULL Blackout,Electronics,388.93,307.58,Yes,2.9,Battery drains fast,91ce593a-2d10-4811-829c-beddc74de330,30,Male,Christopherport,2023-08-01,Debit Card,No,Home Centre,Thermal Curtains,70,3.2,Yes,20,Usability issue,False,True,Electronics
PRD05072,Face Cream,Sephora,Sephora All Day Hydrator,Clothing,330.11,330.11,No,4.2,Usability issue,e55291d9-f275-4f66-8388-a483566fc84b,49,Female,New Edwardfurt,2023-07-24,Cash on Delivery,Yes,L'Oreal,Revitalift,70,4.1,Yes,30,Slow delivery,True,False,Beauty
PRD17821,Shampoo,Garnier,Dream Lengths,Beauty,36.16,36.16,No,4.3,Satisfied customer,85afec2e-7350-446a-82b3-672edf47024a,24,Male,South Vanessamouth,2023-10-18,Credit Card,No,Pantene,Pro-V,70,3.7,Yes,20,Usability issue,False,True,Beauty
PRD30580,Laptop,Sony,Sony UltraBook 14,Electronics,50.27,50.27,No,4.4,Packaging issue,a0b89489-16a1-42a9-a54d-a740b1464bb3,36,Female,South Danielville,2025-04-17,Debit Card,No,Acer,Aspire 7,450,3.4,Yes,20,Usability issue,True,True,Electronics
PRD43045,Curtains,Whirlpool,Whirlpool Blackout Curtain Set,Electronics,66.89,66.89,No,3.1,Packaging issue,2689208e-4d2c-40cc-9056-c09523a676af,29,Male,South Robertborough,2023-08-13,Credit Card,No,Pottery Barn,Velvet Curtain,50,3.8,Yes,10,Usability issue,True,True,Electronics
PRD15657,Lamp,LG,Hue Go Portable Lamp,Electronics,443.18,443.18,No,3.3,Damaged item,032ea7b0-71f1-41d5-b949-46d8d224b1e4,38,Male,West Phyllis,2025-03-23,Debit Card,Yes,Panasonic,Desk Lamp SQ-LD221,70,4.3,Yes,30,Durable product,True,False,Electronics
PRD01901,Shampoo,Sephora,Sephora Moisture Repair Shampoo,Beauty,513.02,513.02,No,3.7,Battery drains fast,4175d7bd-a091-40f1-835f-c217ba629525,49,Male,Tiffanyberg,2025-08-12,Credit Card,Yes,L'Oreal,Elvive,60,3.7,Yes,10,Battery drains fast,True,True,Beauty
PRD00148,Smartwatch,Apple,Apple Watch SE,Electronics,154.2,134.38,Yes,4.4,Packaging issue,d6fb5379-7889-4819-9c1d-3d9d0ded09ac,55,Female,Lake Eugene,2025-03-01,Debit Card,Yes,Fitbit,Charge 6,280,4.0,No,35,Heating problem,True,True,Electronics
PRD02355,Face Cream,Ge,Age Perfect Night Cream,Clothing,573.13,419.99,Yes,4.2,Usability issue,a0979131-5625-4996-9864-78b34c01f235,59,Male,Port Virginiachester,2023-08-30,Debit Card,Yes,Olay,Total Effects,50,3.7,Yes,20,Damaged item,True,False,Beauty
PRD42584,Lipstick,Nivea,Nivea Fruity Shine Lip Balm,Beauty,96.32,96.32,No,4.0,Durable product,aa66cb30-1187-4a71-9c37-08fede653101,47,Female,East Edward,2025-07-15,Cash on Delivery,No,MAC,Matte Lipstick,50,4.0,Yes,30,Value for money (positive),True,False,Beauty
PRD45285,Perfume,Nivea,Fresh Natural Deodorant,Beauty,260.4,226.97,Yes,4.4,Heating problem,59395490-b9e7-4eea-8928-a8f7c05c1934,50,Male,Alanhaven,2023-04-05,Cash on Delivery,Yes,MarketBrand,Perfume Pro Series,70,4.4,No,10,Durable product,False,True,Beauty
PRD46957,Dress,Levi's,Levi's Denim Dress,Electronics,388.42,388.42,No,3.4,Usability issue,ae89230f-f46b-4e0c-9cd2-0ab5c4eb6b66,57,Female,Robertmouth,2025-08-20,Cash on Delivery,Yes,Mango,Wrap Midi Dress,70,4.1,Yes,30,Packaging issue,True,False,Clothing
PRD48791,Sofa Cover,Whirlpool,Whirlpool Cotton Sofa Slipcover,Electronics,49.32,36.82,Yes,3.7,Heating problem,6d60027c-4b92-4a15-b190-c013fcdc92ec,38,Female,East Ricardo,2023-12-25,Debit Card,Yes,H&M Home,Cotton Sofa Cover,50,3.8,Yes,20,Slow delivery,True,False,Home
PRD36586,Cookware,Whirlpool,Whirlpool Ceramic Cook Set,Electronics,535.86,535.86,No,4.1,Damaged item,d3482122-dbfe-492a-848c-01703f581c2f,57,Female,North Patriciashire,2023-08-25,Debit Card,Yes,Hawkins,Contura,60,3.3,No,20,Durable product,True,False,Electronics
PRD10466,Sofa Cover,LG,HomeStyle Stretch Cover,Electronics,194.03,153.17,Yes,4.4,Packaging issue,976aea5b-e268-4c41-8351-0f531c0b96a0,31,Female,Elizabethshire,2024-01-22,Cash on Delivery,Yes,SureFit,Stretch Sofa Cover,50,3.0,Yes,20,Value for money (positive),False,False,Home
PRD06414,Jeans,Levi's,511 Slim,Electronics,29.47,22.82,Yes,4.1,Low quality,4cf16168-8081-4cc3-b429-3dd7f66cd52e,31,Male,Lake Jason,2023-07-20,Credit Card,No,Wrangler,Greensboro,60,4.2,Yes,20,Heating problem,False,False,Clothing
PRD12729,Shampoo,Dove,Intense Repair,Beauty,116.61,106.47,Yes,4.2,Slow delivery,272ee4f6-1abf-409f-9721-ef38b399f2c5,51,Female,Nataliechester,2024-03-26,Credit Card,Yes,Tresemme,Botanique,130,4.3,Yes,40,Battery drains fast,False,True,Beauty
PRD03017,Perfume,L'Oreal,Go Fresh Body Spray,Beauty,301.86,262.06,Yes,4.0,Satisfied customer,05b656aa-0905-41b2-81f4-b70679b4e9f6,51,Male,South Ashley,2022-11-04,Debit Card,No,MarketBrand,Perfume Pro Series,130,3.5,Yes,30,Heating problem,False,True,Beauty
PRD01641,Shampoo,L'Oreal,Daily Shine,Clothing,254.07,254.07,No,4.5,Slow delivery,c93c422b-a8d1-4f07-8345-b63981667671,41,Male,Roblesshire,2024-12-18,Cash on Delivery,Yes,Tresemme,Botanique,120,4.2,Yes,35,Low quality,False,False,Beauty
PRD08884,Shampoo,Pantene,Anti-Dandruff Power,Beauty,198.41,198.41,No,3.8,Durable product,db64a819-a1ff-4843-b4ba-25f877d62d0d,44,Male,Port Jeff,2023-06-22,Credit Card,Yes,Head & Shoulders,Smooth & Silky,70,4.4,No,30,Durable product,False,True,Beauty
PRD37602,Laptop,Apple,MacBook Pro 16,Electronics,31.34,31.34,No,4.1,Usability issue,4923b8e7-4ba6-487c-875b-a5d6d1a2898b,19,Female,South Brad,2023-03-04,Cash on Delivery,No,Dell,XPS 13,400,4.3,No,40,Value for money (positive),False,True,Electronics
PRD12970,Sofa Cover,Philips,Philips Premium Sofa Protector,Electronics,533.87,533.87,No,4.2,Satisfied customer,cb4bda83-baef-437c-a582-d316a674f389,24,Female,Kimhaven,2025-08-06,Credit Card,No,Home Centre,Quilted Protector,60,3.5,Yes,20,Low quality,True,False,Home
PRD15758,Cookware,Dove,Viva Collection Airfryer,Beauty,421.33,421.33,No,3.4,Battery drains fast,5c396699-807a-4a4b-9a94-79f63cc0060e,32,Female,Steventown,2024-10-19,Cash on Delivery,Yes,Wonderchef,Caesar Fry Pan,60,3.1,Yes,20,Low quality,False,False,Beauty
PRD04087,Headphones,Samsung,Galaxy Buds FE,Electronics,300.46,222.48,Yes,4.2,Value for money (positive),e5cb9abf-e9d8-45b5-995b-7a6b2f8aa5f7,39,Female,Amyland,2024-06-05,Credit Card,No,Sony,WF-1000XM4,60,3.8,No,10,Heating problem,False,True,Electronics
PRD00509,Headphones,LG,LG TONE Free FP9,Electronics,351.63,263.82,Yes,3.9,Satisfied customer,3dbaded6-8593-48f4-8de2-51f4c2bed02f,48,Male,New Dylan,2025-04-04,Cash on Delivery,Yes,Sennheiser,Momentum 4,60,4.1,No,10,Usability issue,True,True,Electronics
PRD06355,Curtains,Target,VIDGA Panel Curtains,Electronics,554.23,442.46,Yes,3.8,Durable product,8f822e25-2d61-4ae7-bcdb-06a5c1915a62,40,Female,Port Jessicaside,2024-08-19,Cash on Delivery,Yes,Home Centre,Thermal Curtains,60,3.4,No,10,Slow delivery,True,True,Electronics
PRD20816,Jeans,Nike,Nike Denim Relaxed,Electronics,72.69,72.69,No,4.5,Slow delivery,2b5f674f-9d4f-4337-a286-517b99e858f4,59,Female,Schmidtbury,2022-09-16,Credit Card,Yes,Lee,Daren,60,3.8,Yes,30,Packaging issue,True,False,Clothing
PRD42502,Smartphone,Ge,iPhone SE (3rd gen),Electronics,321.45,321.45,No,4.6,Heating problem,d63d550c-2805-4a9a-aa05-323dd0aa0605,47,Male,West Georgemouth,2024-12-22,Debit Card,Yes,Huawei,P60 Pro,280,4.6,No,35,Heating problem,True,True,Electronics
PRD00263,Lamp,Hp,SHP LED Desk Lamp,Electronics,116.45,116.45,No,2.9,Low quality,1b0fde4a-dfa7-48fe-bdf6-17f0e98457bb,53,Male,West Kaylaland,2023-09-04,Debit Card,No,Xiaomi,Mi LED Desk Lamp 1S,50,4.4,Yes,30,Battery drains fast,True,False,Electronics
PRD07892,Laptop,Apple,MacBook Pro 14,Electronics,536.34,536.34,No,4.5,Satisfied customer,ad91b7c5-5b65-426c-9152-a5386926a69c,55,Female,Hoffmanberg,2024-12-17,Cash on Delivery,No,Asus,ROG Strix G16,400,3.8,Yes,45,Heating problem,False,True,Electronics
PRD33499,Shampoo,Dove,Intense Repair,Beauty,270.65,270.65,No,3.6,Slow delivery,4a649bf8-7050-4785-9880-aaacd0298f07,59,Male,Rogerstad,2024-09-14,Cash on Delivery,No,Sunsilk,Perfect Straight,120,3.6,Yes,35,Usability issue,False,True,Beauty
PRD13472,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Clothing,347.36,347.36,No,3.5,Low quality,f59f4b5c-9ee9-44b3-88a9-9c8afd26ce47,39,Female,Philipberg,2023-05-19,Cash on Delivery,Yes,Ikea,EKTORP Cover,50,3.6,Yes,20,Usability issue,True,False,Home
PRD31726,Lamp,LG,FADO Table Lamp,Electronics,421.0,334.38,Yes,2.9,Battery drains fast,3f82b986-e30d-4f8a-bf40-1f2fa6b41671,23,Female,Vanessaville,2024-12-20,Credit Card,Yes,Philips,Hue White,50,3.0,Yes,30,Damaged item,True,False,Electronics
PRD06557,Headphones,Samsung,WH-1000XM4,Electronics,244.32,190.42,Yes,4.4,Damaged item,8af9d20c-2751-43f6-a314-67e28390559c,18,Male,Kaitlynton,2023-10-26,Cash on Delivery,No,JBL,Tune 230NC,520,4.1,Yes,25,Satisfied customer,False,True,Electronics
PRD41504,T-Shirt,Nike,Nike Legend Tee,Beauty,180.31,180.31,No,4.2,Durable product,b715394c-1bc4-4f75-b292-c656c8e91ade,35,Male,West Penny,2022-09-16,Credit Card,Yes,Puma,Run Favorite Tee,70,3.7,Yes,30,Heating problem,True,False,Clothing
PRD10811,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Clothing,301.78,301.78,No,4.2,Damaged item,64b75370-3a29-4c25-9801-b22a87cbec44,20,Male,Lake Grant,2024-08-16,Credit Card,Yes,Wayfair Basics,Microfiber Slipcover,60,3.5,No,30,Value for money (positive),True,False,Home
PRD11731,Face Cream,Nivea,Nivea Creme,Beauty,262.13,199.26,Yes,4.3,Damaged item,eb5bbe4e-f27b-4897-b2d7-c8775107d777,27,Female,North Joebury,2023-04-12,Debit Card,Yes,Garnier,Bright Complete,70,3.6,No,10,Usability issue,True,True,Beauty
